X,Y,Cluster
1.034546,1.944392,0.000000
0.994155,3.285524,0.000000
1.935583,3.497755,0.000000
2.361894,4.122442,0.000000
2.700267,4.550897,0.000000
1.311757,3.569715,0.000000
2.816778,3.087653,0.000000
2.231141,3.386068,0.000000
2.460009,2.856723,0.000000
1.120890,3.438529,0.000000
2.461106,4.085558,0.000000
3.020783,3.563055,0.000000
1.106978,3.796086,0.000000
2.145169,3.877787,0.000000
1.535918,3.785016,0.000000
3.700812,4.372360,0.000000
2.562752,3.005394,0.000000
2.229035,3.126939,0.000000
1.934856,4.390429,0.000000
2.387328,4.304180,0.000000
3.572868,2.978453,0.000000
1.703458,2.942812,0.000000
2.001061,3.721103,0.000000
1.461782,4.183027,0.000000
1.773027,3.387895,0.000000
1.813748,3.568697,0.000000
2.625388,2.529536,0.000000
2.081667,3.655459,0.000000
2.428199,3.883396,0.000000
3.080932,3.027700,0.000000
2.146878,3.131766,0.000000
2.696916,2.801505,0.000000
2.774186,3.710070,0.000000
2.690576,3.201915,0.000000
2.511229,3.596557,0.000000
1.836064,3.854636,0.000000
1.929994,4.207632,0.000000
3.594879,3.435187,0.000000
1.731322,2.419311,0.000000
2.288908,2.899739,0.000000
1.552152,4.052460,0.000000
1.686495,4.073084,0.000000
2.377249,3.321381,0.000000
2.135996,4.123164,0.000000
3.481275,3.194713,0.000000
3.181588,3.777553,0.000000
2.975365,3.627885,0.000000
2.290928,3.258263,0.000000
2.179980,3.509886,0.000000
1.711496,3.585865,0.000000
2.951438,3.145249,0.000000
2.744959,3.266887,0.000000
2.250789,3.534767,0.000000
2.009215,2.665581,0.000000
2.312260,3.999289,0.000000
1.879176,3.303337,0.000000
2.187235,3.241582,0.000000
2.883743,3.736612,0.000000
1.795982,4.182402,0.000000
3.223985,3.761668,0.000000
2.648984,3.286359,0.000000
2.226589,3.260173,0.000000
2.976275,3.095747,0.000000
4.258962,2.581099,0.000000
1.787715,4.066842,0.000000
2.829773,2.676175,0.000000
3.072694,3.316058,0.000000
3.419183,3.395675,0.000000
1.698480,3.440384,0.000000
3.454630,3.185879,0.000000
1.526468,3.235171,0.000000
2.454232,3.485272,0.000000
2.827562,3.721200,0.000000
3.251601,2.954909,0.000000
3.320769,3.260754,0.000000
1.799778,2.691391,0.000000
2.430864,3.503610,0.000000
2.809708,3.875159,0.000000
1.962008,3.474159,0.000000
1.610676,3.894262,0.000000
1.679529,3.505516,0.000000
2.742162,3.530039,0.000000
2.195634,3.421289,0.000000
3.158623,3.313644,0.000000
2.463671,2.988963,0.000000
3.372821,3.877339,0.000000
2.654923,2.934139,0.000000
2.478011,3.846473,0.000000
2.090433,3.146051,0.000000
1.342540,3.953180,0.000000
1.805730,3.520713,0.000000
1.629000,3.535563,0.000000
2.075475,3.502586,0.000000
2.994340,4.378596,0.000000
1.309626,3.243082,0.000000
3.520340,3.612082,0.000000
2.155108,3.817543,0.000000
2.884119,3.130271,0.000000
2.893462,3.387656,0.000000
3.640267,3.541284,0.000000
3.543143,2.761834,0.000000
3.239534,3.465332,0.000000
2.549009,4.611508,0.000000
2.545192,2.879825,0.000000
2.987575,3.139424,0.000000
1.792778,4.380639,0.000000
3.401239,3.513734,0.000000
1.902689,3.608300,0.000000
2.925401,3.365835,0.000000
2.207226,3.188327,0.000000
3.461557,3.588679,0.000000
2.341449,3.482503,0.000000
2.148175,2.831251,0.000000
2.448209,2.934368,0.000000
2.563837,2.379501,0.000000
2.090039,4.016517,0.000000
2.201541,3.435387,0.000000
2.604672,2.739175,0.000000
2.324549,3.898393,0.000000
2.355075,3.455564,0.000000
2.782613,3.624540,0.000000
3.375965,3.402582,0.000000
4.043796,3.090909,0.000000
1.864843,2.938890,0.000000
2.830392,4.351507,0.000000
2.971860,3.943288,0.000000
2.164752,3.416239,0.000000
3.223315,2.950591,0.000000
3.726463,4.478546,0.000000
1.064197,3.727205,0.000000
2.581496,3.505678,0.000000
3.817694,3.727693,0.000000
2.021274,4.246106,0.000000
2.692984,4.275542,0.000000
2.505346,3.344149,0.000000
2.450542,3.137022,0.000000
2.491324,3.825886,0.000000
2.324441,3.862175,0.000000
2.730232,3.815998,0.000000
2.122805,3.777961,0.000000
1.774965,4.361638,0.000000
2.468498,4.027206,0.000000
2.830242,3.846273,0.000000
2.126042,3.278021,0.000000
2.841909,3.354267,0.000000
2.198223,3.436264,0.000000
3.027049,4.101122,0.000000
2.545519,3.616066,0.000000
1.419586,3.691144,0.000000
2.982401,3.514242,0.000000
2.096013,2.400780,0.000000
3.075499,3.151261,0.000000
2.643274,3.818208,0.000000
3.881664,2.708136,0.000000
1.584971,3.196693,0.000000
2.737708,3.724710,0.000000
1.901569,2.797059,0.000000
2.386050,3.605033,0.000000
3.234753,2.954075,0.000000
1.252423,4.351663,0.000000
3.124439,4.013232,0.000000
4.261065,3.608167,0.000000
1.486479,3.057818,0.000000
2.359055,2.396540,0.000000
3.010345,3.651279,0.000000
4.044419,3.889700,0.000000
2.163156,4.348361,0.000000
3.076988,2.428890,0.000000
3.104214,3.820176,0.000000
2.849083,4.401762,0.000000
2.105396,4.264565,0.000000
2.102413,4.447925,0.000000
2.827436,3.553515,0.000000
3.688171,3.633032,0.000000
1.750718,3.534245,0.000000
2.448863,4.713613,0.000000
1.562488,3.635945,0.000000
3.203391,4.369588,0.000000
2.488260,4.094056,0.000000
3.185755,4.417995,0.000000
2.547748,3.208071,0.000000
2.774123,3.409349,0.000000
2.222794,3.967201,0.000000
2.742186,3.573549,0.000000
4.204872,3.817230,0.000000
4.006114,4.011406,0.000000
4.135512,2.895782,0.000000
1.218865,2.193395,0.000000
1.466653,4.059036,0.000000
2.441004,2.694568,0.000000
2.611301,3.829288,0.000000
3.141808,3.871383,0.000000
2.925401,2.475607,0.000000
2.931502,4.077758,0.000000
3.532292,2.519137,0.000000
2.676108,4.103313,0.000000
3.013407,2.646428,0.000000
2.106524,3.254912,0.000000
2.130645,2.466557,0.000000
1.723524,3.683116,0.000000
2.571154,3.434712,0.000000
2.511621,4.407036,0.000000
2.574241,3.578729,0.000000
2.444644,3.216379,0.000000
2.869609,3.253924,0.000000
2.113033,2.179865,0.000000
3.297710,2.453565,0.000000
1.906220,4.584214,0.000000
2.322082,3.534855,0.000000
3.387182,3.005474,0.000000
3.516883,4.723103,0.000000
3.051366,4.064293,0.000000
2.164250,4.127418,0.000000
2.509968,3.571702,0.000000
1.893171,2.604236,0.000000
1.587303,2.720237,0.000000
2.839551,3.033039,0.000000
2.042907,3.101295,0.000000
2.932561,3.604561,0.000000
1.740525,3.544552,0.000000
2.712397,3.151978,0.000000
3.077949,3.986493,0.000000
2.492980,3.496662,0.000000
3.420740,3.047271,0.000000
3.132702,3.627417,0.000000
2.447206,4.684898,0.000000
2.736036,2.978912,0.000000
1.461701,3.031785,0.000000
3.301688,3.124771,0.000000
1.956937,2.428506,0.000000
2.966283,3.228766,0.000000
2.303741,2.671548,0.000000
2.298909,3.212655,0.000000
1.907280,3.372244,0.000000
2.577407,3.726933,0.000000
4.233212,3.580625,0.000000
1.082609,2.706696,0.000000
2.615315,2.499056,0.000000
3.587894,3.028234,0.000000
2.072379,3.745292,0.000000
3.074197,3.666460,0.000000
2.008389,3.844204,0.000000
1.949361,2.704275,0.000000
2.002802,4.611629,0.000000
1.921453,4.235419,0.000000
2.178258,3.842074,0.000000
1.909104,3.491980,0.000000
2.141192,3.245228,0.000000
3.649951,3.834820,0.000000
1.819210,2.247659,0.000000
2.279828,3.624204,0.000000
1.857720,3.958533,0.000000
1.233072,3.551164,0.000000
3.763291,4.012508,0.000000
2.291555,4.040663,0.000000
1.264078,3.151946,0.000000
2.498920,4.117358,0.000000
1.828182,4.159356,0.000000
2.539553,2.481061,0.000000
1.927835,2.861500,0.000000
1.965309,3.277807,0.000000
3.256785,3.774945,0.000000
2.564558,3.769650,0.000000
3.620407,3.819881,0.000000
2.614108,3.277587,0.000000
1.183900,3.008407,0.000000
1.412032,2.623734,0.000000
1.392449,3.715598,0.000000
2.765031,4.541763,0.000000
3.260144,3.522519,0.000000
2.445957,4.334345,0.000000
2.132415,3.432847,0.000000
2.389105,3.867258,0.000000
2.716114,2.237606,0.000000
2.255420,3.129026,0.000000
3.140994,2.726712,0.000000
2.458287,3.226170,0.000000
3.133793,4.048115,0.000000
2.006149,3.127586,0.000000
3.412829,2.908789,0.000000
1.857668,3.023876,0.000000
3.854373,4.564682,0.000000
2.368457,3.716237,0.000000
3.416877,4.824958,0.000000
2.622450,2.312713,0.000000
2.270387,3.389622,0.000000
2.074186,3.033053,0.000000
4.475545,3.703563,0.000000
3.257174,3.625773,0.000000
2.930411,2.168596,0.000000
2.167679,3.986472,0.000000
3.166697,3.925062,0.000000
2.308537,2.332859,0.000000
1.996325,3.935790,0.000000
2.268097,4.080025,0.000000
1.512383,4.318209,0.000000
2.775767,3.449880,0.000000
1.692697,2.849628,0.000000
2.263109,3.329181,0.000000
2.492651,3.430436,0.000000
1.218651,4.189029,0.000000
3.320220,3.611381,0.000000
1.013749,4.290321,0.000000
2.376739,3.677822,0.000000
2.169282,3.496401,0.000000
2.519790,3.422323,0.000000
3.760015,4.042597,0.000000
3.528590,3.956034,0.000000
1.289513,3.937013,0.000000
2.688798,3.582770,0.000000
2.815118,4.575006,0.000000
2.494167,3.426520,0.000000
1.693641,2.948413,0.000000
3.683522,2.976357,0.000000
2.702325,2.938820,0.000000
3.301060,3.894472,0.000000
3.624870,2.952506,0.000000
2.498434,4.376603,0.000000
2.700625,4.025647,0.000000
2.416699,3.053401,0.000000
2.749156,3.371417,0.000000
2.925016,3.290925,0.000000
3.546383,4.575856,0.000000
2.940380,2.630245,0.000000
3.334382,2.466601,0.000000
4.139230,3.807205,0.000000
2.630251,4.034592,0.000000
2.842166,2.750376,0.000000
1.081533,3.445641,0.000000
2.353702,3.766228,0.000000
1.390011,3.669543,0.000000
1.907521,4.461284,0.000000
3.227644,4.071757,0.000000
1.096549,3.444113,0.000000
2.186290,3.302438,0.000000
2.842573,3.262907,0.000000
2.287768,3.006499,0.000000
2.545310,3.677544,0.000000
3.309714,3.409674,0.000000
1.333661,3.370876,0.000000
1.182686,3.036246,0.000000
2.929354,3.742807,0.000000
3.573028,3.536193,0.000000
2.953026,3.486823,0.000000
2.076011,3.810600,0.000000
2.744301,3.425325,0.000000
1.733341,3.141566,0.000000
2.414455,3.593242,0.000000
1.422064,3.058095,0.000000
3.512654,3.261448,0.000000
2.450417,3.034384,0.000000
2.841036,3.416288,0.000000
2.009982,4.286790,0.000000
3.694763,4.097190,0.000000
1.976865,4.094283,0.000000
3.671548,3.700878,0.000000
3.561736,3.126444,0.000000
2.641301,3.724321,0.000000
2.328203,3.476247,0.000000
2.134809,3.813616,0.000000
1.602128,3.797744,0.000000
2.290593,3.574630,0.000000
3.955715,3.829622,0.000000
2.286988,3.699199,0.000000
1.734077,2.908178,0.000000
2.697703,3.807855,0.000000
2.072435,2.914491,0.000000
1.967048,3.368037,0.000000
1.843337,2.493068,0.000000
1.166128,2.909012,0.000000
2.549351,3.385388,0.000000
2.816170,3.364396,0.000000
3.575103,4.019040,0.000000
3.389396,3.525679,0.000000
2.741242,5.330762,0.000000
3.120613,3.042713,0.000000
2.711983,3.835402,0.000000
1.618852,3.285093,0.000000
1.407530,3.305631,0.000000
3.643172,3.176976,0.000000
2.941037,3.690488,0.000000
3.937089,3.332137,0.000000
1.579230,3.461433,0.000000
0.876627,3.241647,0.000000
2.502143,4.493116,0.000000
0.858028,3.951485,0.000000
2.286361,2.625600,0.000000
2.746613,3.206019,0.000000
2.590017,4.185112,0.000000
1.951933,2.926627,0.000000
2.259065,2.283876,0.000000
2.649978,3.459270,0.000000
2.893179,2.981232,0.000000
2.780301,3.195715,0.000000
3.293761,2.550658,0.000000
1.580110,3.467686,0.000000
3.057851,3.546980,0.000000
3.039946,3.578385,0.000000
1.632226,3.969099,0.000000
2.164638,2.793305,0.000000
2.104869,3.533875,0.000000
2.863175,2.898283,0.000000
2.648961,4.293298,0.000000
2.407129,3.893163,0.000000
3.139240,3.437817,0.000000
3.145050,3.273041,0.000000
3.262244,3.878513,0.000000
1.436141,3.381939,0.000000
2.368474,3.220172,0.000000
3.614660,3.028675,0.000000
3.688662,3.988832,0.000000
2.268331,3.178030,0.000000
2.754184,4.096776,0.000000
1.656052,4.278358,0.000000
2.967588,3.392019,0.000000
2.403385,3.320770,0.000000
2.639568,4.083384,0.000000
2.811877,4.369557,0.000000
1.654376,2.200511,0.000000
3.210418,3.535513,0.000000
2.504700,3.208541,0.000000
3.905767,3.419233,0.000000
3.282225,3.741127,0.000000
3.583263,3.440126,0.000000
2.311102,3.483702,0.000000
1.507779,3.798971,0.000000
2.463240,3.275091,0.000000
2.194996,4.620247,0.000000
3.097426,4.344344,0.000000
1.666128,3.108922,0.000000
2.119624,3.952849,0.000000
1.428051,3.881185,0.000000
3.070332,3.583172,0.000000
1.563869,3.602147,0.000000
3.006364,3.427060,0.000000
3.136700,3.738639,0.000000
1.900413,3.301180,0.000000
2.634767,4.354550,0.000000
3.342752,2.965207,0.000000
3.568415,2.201630,0.000000
1.924782,3.587605,0.000000
2.054001,4.261063,0.000000
4.058815,3.536728,0.000000
3.050065,4.591419,0.000000
2.942330,3.221117,0.000000
2.642053,3.052663,0.000000
2.448708,2.957094,0.000000
4.274123,3.206201,0.000000
1.908449,3.741380,0.000000
0.906323,3.620794,0.000000
4.261091,2.157130,0.000000
2.694171,3.237885,0.000000
2.498035,3.792198,0.000000
1.109986,3.665082,0.000000
3.084445,3.019643,0.000000
2.224162,4.053021,0.000000
2.572277,3.642095,0.000000
2.023641,3.533938,0.000000
2.253458,3.480421,0.000000
2.547324,4.353910,0.000000
2.187499,3.813264,0.000000
2.108626,3.821830,0.000000
2.316236,4.275208,0.000000
3.303762,2.683114,0.000000
2.329462,3.716914,0.000000
3.462519,3.228722,0.000000
2.068072,3.928376,0.000000
2.567984,3.113236,0.000000
3.707391,3.493347,0.000000
1.605251,3.680099,0.000000
1.583468,3.515412,0.000000
2.568016,3.301707,0.000000
1.424762,2.893048,0.000000
2.255135,4.170571,0.000000
2.567972,3.676970,0.000000
2.775409,4.836872,0.000000
2.559783,4.194119,0.000000
1.533300,3.526022,0.000000
2.027597,3.542578,0.000000
2.473185,3.642640,0.000000
2.166925,4.320627,0.000000
1.921233,3.790197,0.000000
2.681975,3.583989,0.000000
2.267648,3.626228,0.000000
2.053833,2.388179,0.000000
2.753652,3.418415,0.000000
1.015562,3.836127,0.000000
2.983307,4.043763,0.000000
2.692055,4.027603,0.000000
1.272029,2.219656,0.000000
3.698665,2.691764,0.000000
3.699063,3.766530,0.000000
3.917146,3.232015,0.000000
2.130266,4.906588,0.000000
2.744295,3.774440,0.000000
1.385460,3.632460,0.000000
1.580461,3.453133,0.000000
2.454145,2.543641,0.000000
2.651789,3.362538,0.000000
2.818136,2.491329,0.000000
3.200390,2.624631,0.000000
3.004531,2.857646,0.000000
1.337833,3.924108,0.000000
2.591046,3.602612,0.000000
1.885505,1.659353,0.000000
2.963151,3.007256,0.000000
1.207138,4.252876,0.000000
3.712527,2.605249,0.000000
1.815813,3.632100,0.000000
2.963824,3.517651,0.000000
2.551165,2.140003,0.000000
2.168829,3.234194,0.000000
1.696238,4.235569,0.000000
1.259060,2.660939,0.000000
2.492555,4.411034,0.000000
1.376729,3.875914,0.000000
2.226860,4.567663,0.000000
3.734291,2.833217,0.000000
2.698389,2.701494,0.000000
2.417740,3.961632,0.000000
1.634542,2.398170,0.000000
2.463112,2.779275,0.000000
2.747390,3.442310,0.000000
2.634906,4.712850,0.000000
2.635109,2.545857,0.000000
2.689401,3.989907,0.000000
3.486259,2.781236,0.000000
3.012475,3.199052,0.000000
3.093786,2.864700,0.000000
2.142673,3.383269,0.000000
1.498013,2.107861,0.000000
2.408649,3.865105,0.000000
2.409362,3.368751,0.000000
2.856859,4.201876,0.000000
2.560980,3.589516,0.000000
0.932452,3.521940,0.000000
2.760814,3.399924,0.000000
1.669035,3.755069,0.000000
1.963268,3.611622,0.000000
3.731316,3.538776,0.000000
2.390159,3.939744,0.000000
3.498591,3.040006,0.000000
1.956605,4.580361,0.000000
3.235020,3.930289,0.000000
3.127652,3.770443,0.000000
2.403731,4.576982,0.000000
2.881976,3.076728,0.000000
3.113345,3.973248,0.000000
2.489402,2.795833,0.000000
1.364863,2.991448,0.000000
2.948230,4.727479,0.000000
2.395670,4.518848,0.000000
3.338592,3.641810,0.000000
2.566731,3.968722,0.000000
3.382553,2.266342,0.000000
1.599169,4.611884,0.000000
1.972403,3.731795,0.000000
2.671569,3.766829,0.000000
1.327378,4.459262,0.000000
2.690485,3.782552,0.000000
2.649463,3.733944,0.000000
2.928973,3.316163,0.000000
1.767772,3.148236,0.000000
2.828212,2.945205,0.000000
2.690820,3.254980,0.000000
2.524113,3.685842,0.000000
2.111263,4.190190,0.000000
2.765770,3.724484,0.000000
2.938632,3.463382,0.000000
4.119245,3.271484,0.000000
3.012874,4.413066,0.000000
1.429593,3.573367,0.000000
2.494861,3.468758,0.000000
2.468775,4.301477,0.000000
3.785285,3.853277,0.000000
1.497381,3.573760,0.000000
2.382508,3.277390,0.000000
1.960232,4.092093,0.000000
1.568332,3.377849,0.000000
3.137952,4.101943,0.000000
3.467195,2.982005,0.000000
2.345127,3.484680,0.000000
3.073229,4.087621,0.000000
2.315204,4.220141,0.000000
4.023867,3.816628,0.000000
2.129985,2.742871,0.000000
2.866470,4.471520,0.000000
3.148020,3.801646,0.000000
1.793668,3.484232,0.000000
2.958766,3.776721,0.000000
3.059380,3.526569,0.000000
2.937086,3.574097,0.000000
2.378783,2.413377,0.000000
2.995432,3.111314,0.000000
3.550173,4.113933,0.000000
1.198725,3.149830,0.000000
1.481631,3.799532,0.000000
1.591143,3.395489,0.000000
2.475463,2.473045,0.000000
2.782659,3.373019,0.000000
2.372241,2.823126,0.000000
3.465777,2.674887,0.000000
1.397775,3.360958,0.000000
3.262485,3.805639,0.000000
2.110553,2.737208,0.000000
2.447548,4.316318,0.000000
2.729581,3.732638,0.000000
2.391799,3.530683,0.000000
2.193837,4.029919,0.000000
2.342381,3.565489,0.000000
2.681711,3.857254,0.000000
3.469433,4.251334,0.000000
3.566378,3.413187,0.000000
1.869108,3.292064,0.000000
2.340355,3.542729,0.000000
3.369917,2.865637,0.000000
2.609767,3.024301,0.000000
3.008918,3.607919,0.000000
1.420771,4.201418,0.000000
2.922262,3.773102,0.000000
3.074604,4.423463,0.000000
2.148847,3.694031,0.000000
0.605272,4.273869,0.000000
2.720257,4.189209,0.000000
3.043322,2.357063,0.000000
3.124575,3.216706,0.000000
1.825212,3.988347,0.000000
2.927174,3.014871,0.000000
2.383418,3.837854,0.000000
2.328184,3.183439,0.000000
2.701869,3.015291,0.000000
2.345968,4.425067,0.000000
2.022633,4.840144,0.000000
2.318567,3.464054,0.000000
2.950276,3.535021,0.000000
3.232613,3.266666,0.000000
3.229640,3.997342,0.000000
1.854364,4.242374,0.000000
2.828719,3.689847,0.000000
1.913224,3.815268,0.000000
2.735136,3.477202,0.000000
1.856497,3.736378,0.000000
2.648885,3.737971,0.000000
1.916312,3.455868,0.000000
2.273729,2.457484,0.000000
1.964096,2.421432,0.000000
1.294600,3.945264,0.000000
3.512671,2.948465,0.000000
1.837236,3.435061,0.000000
1.816748,3.734994,0.000000
2.352816,3.779926,0.000000
3.131361,2.625570,0.000000
2.521549,3.575592,0.000000
1.935565,2.915517,0.000000
2.483031,3.333657,0.000000
3.108730,2.543372,0.000000
1.718115,3.325452,0.000000
2.539921,2.819405,0.000000
2.490433,3.695398,0.000000
1.449753,2.782855,0.000000
3.210070,3.020476,0.000000
2.466775,3.200760,0.000000
2.755490,4.201816,0.000000
2.445147,3.628013,0.000000
2.861147,3.501673,0.000000
2.810197,3.366317,0.000000
1.749681,3.327565,0.000000
1.628689,3.530929,0.000000
2.472433,3.837962,0.000000
1.094549,3.617251,0.000000
3.227690,3.992768,0.000000
3.200359,3.183755,0.000000
3.131925,3.282969,0.000000
1.945325,3.022478,0.000000
1.976670,4.358952,0.000000
1.704716,4.279555,0.000000
2.533635,3.166846,0.000000
1.235475,3.056823,0.000000
2.722058,3.560586,0.000000
1.406861,3.276386,0.000000
3.659758,3.645130,0.000000
2.150420,3.385613,0.000000
4.427624,3.062669,0.000000
3.234320,3.184184,0.000000
2.669359,2.914203,0.000000
2.928262,3.403816,0.000000
2.887833,3.388590,0.000000
1.721955,3.980805,0.000000
1.096992,3.022314,0.000000
2.539712,3.972704,0.000000
1.681692,3.065477,0.000000
2.760694,3.344550,0.000000
1.269819,3.446597,0.000000
2.630663,1.886062,0.000000
2.187557,2.623620,0.000000
1.896593,3.039065,0.000000
2.675371,3.452847,0.000000
2.858016,3.159094,0.000000
2.359057,2.870708,0.000000
2.277943,4.717785,0.000000
3.894970,2.864375,0.000000
2.959883,3.806640,0.000000
2.640812,3.528380,0.000000
2.937430,3.637763,0.000000
3.311227,3.458189,0.000000
3.699472,3.728877,0.000000
1.937190,3.333317,0.000000
2.333444,4.284488,0.000000
3.648577,3.603546,0.000000
1.874242,3.084591,0.000000
2.235777,3.479755,0.000000
2.751564,3.814079,0.000000
3.278674,3.720624,0.000000
3.261577,3.095389,0.000000
2.638641,3.122515,0.000000
2.066823,4.582750,0.000000
3.540650,2.549133,0.000000
2.694430,3.192550,0.000000
2.302340,3.210957,0.000000
1.764681,3.630378,0.000000
4.204348,2.728070,0.000000
1.738807,3.665156,0.000000
2.141264,2.802092,0.000000
3.147060,2.670502,0.000000
2.589574,4.174117,0.000000
4.088811,3.423219,0.000000
2.584923,3.770542,0.000000
3.708093,2.946903,0.000000
1.467465,2.666007,0.000000
1.606231,3.721804,0.000000
1.495579,4.301595,0.000000
2.650507,3.630721,0.000000
2.085273,3.459508,0.000000
2.859361,3.398758,0.000000
3.030857,3.393093,0.000000
